Date,Tmean,Tmax,Tmin,RHmean,RHmax,RHmin,Pmean,Rn,Rl,G,PAR,ETcat,ET0pm,ET0cat,U2max,U2mean,U2dir,Rain,Insolation
25-12-2010,24.8,30.4,22.0,84.5,96.4,56.9,97.0,17.4,9.3,-0.3,196.1,3.1,3.9,2.2,7.3,0.9,211.6,4.6,4.0
26-12-2010,24.4,30.4,21.9,86.1,97.3,56.1,96.9,14.5,8.0,-0.5,167.0,3.4,3.3,0.6,8.7,0.5,283.4,29.0,2.1
27-12-2010,25.8,31.2,22.9,81.7,93.3,56.8,96.8,21.4,12.4,0.3,246.4,5.6,4.6,3.9,5.8,0.8,149.8,2.8,6.6
28-12-2010,26.4,31.9,22.6,79.2,95.4,53.9,96.7,21.6,12.1,0.4,245.2,6.3,4.7,4.4,3.6,0.7,96.0,0.0,6.8
29-12-2010,25.6,30.3,23.3,85.3,96.0,61.6,96.6,13.1,6.2,-0.2,146.9,2.6,3.1,1.8,4.0,0.5,184.2,3.6,1.1
30-12-2010,26.7,32.4,21.3,65.5,95.4,29.2,96.6,30.5,17.2,0.4,350.1,10.2,6.6,6.4,5.6,1.3,253.0,0.0,12.6
31-12-2010,26.2,32.6,20.6,62.2,78.1,38.8,96.6,30.7,15.6,0.1,342.2,10.2,6.9,6.5,6.7,1.8,236.1,0.0,12.7
01-01-2011,27.4,33.1,23.6,67.2,80.6,45.5,96.6,27.8,15.1,0.4,315.2,10.4,6.4,6.9,4.9,1.6,231.8,0.0,11.2
02-01-2011,25.6,31.0,21.9,78.6,93.4,54.4,96.5,23.0,13.1,0.3,260.1,8.1,5.1,5.5,6.4,1.3,117.2,1.3,7.4
03-01-2011,26.4,31.9,21.4,74.1,94.7,46.3,96.4,28.9,16.5,0.5,330.1,8.2,6.0,5.4,4.0,0.9,122.4,0.0,12.0
04-01-2011,24.9,32.0,20.1,84.8,97.9,54.1,96.7,19.6,11.1,-1.3,220.7,3.6,4.4,2.4,11.1,0.9,206.2,78.2,4.7
05-01-2011,24.2,29.1,20.6,86.9,97.4,63.3,97.0,16.6,9.1,-0.3,193.5,3.7,3.6,2.9,4.3,0.7,73.6,2.8,2.4
06-01-2011,27.0,33.3,23.4,78.6,93.5,51.7,97.0,,,,,7.0,1.7,7.0,8.5,1.7,266.0,0.0,
07-01-2011,26.9,32.3,23.3,76.8,92.5,48.3,97.1,28.8,17.7,0.8,336.2,8.1,6.2,5.4,4.9,1.1,45.9,0.0,11.9
08-01-2011,25.5,30.6,22.2,81.3,93.8,61.1,97.2,18.1,10.7,0.0,213.7,7.6,4.3,5.2,7.7,1.8,50.0,1.5,3.6
09-01-2011,24.6,31.2,22.0,86.1,95.8,56.9,97.0,19.1,10.9,-0.1,219.6,3.5,4.2,2.5,7.3,0.8,35.4,2.3,4.3
10-01-2011,25.7,30.9,22.3,83.1,96.1,56.9,96.9,23.9,13.8,0.3,268.6,6.9,5.0,4.8,5.6,0.7,294.6,0.0,8.1
11-01-2011,27.1,30.7,22.8,79.6,96.2,62.8,95.9,22.0,12.5,0.2,299.1,6.8,4.8,4.6,4.2,1.2,248.9,1.0,6.6
12-01-2011,26.8,29.3,24.0,79.0,90.5,68.9,92.2,17.2,9.1,0.2,286.8,3.9,4.0,2.6,5.1,1.4,317.6,0.0,2.9
13-01-2011,24.6,29.8,22.1,86.8,97.3,62.5,93.2,15.9,8.8,-0.4,187.8,3.5,3.7,2.5,8.7,1.3,290.3,16.5,1.9
14-01-2011,25.9,31.1,22.0,81.7,96.0,57.6,94.0,24.0,13.1,0.1,284.9,4.4,5.1,2.9,6.7,1.1,266.5,3.3,8.1
15-01-2011,27.4,33.2,22.0,69.8,97.4,34.7,94.4,32.0,18.0,0.5,371.4,9.8,6.6,6.2,3.7,0.8,195.3,0.0,14.3
16-01-2011,25.1,31.3,20.9,84.8,98.2,61.3,95.9,12.7,6.0,-0.7,149.9,2.6,3.0,1.9,9.2,0.5,43.5,38.4,0.0
17-01-2011,24.0,32.0,21.5,88.9,98.2,53.3,97.1,19.1,11.2,-0.1,227.5,2.8,4.3,1.9,8.7,0.9,35.8,15.2,4.3
18-01-2011,24.4,31.4,20.9,86.9,97.7,54.5,97.1,22.5,13.3,0.0,267.6,3.7,4.8,2.6,8.1,0.8,43.2,22.1,7.0
19-01-2011,23.9,30.9,21.1,89.7,97.7,61.2,96.9,20.6,12.2,-0.1,241.8,4.8,4.4,4.8,7.2,0.8,44.1,23.6,5.5
20-01-2011,24.7,30.1,22.1,86.0,96.9,61.3,96.9,22.2,13.0,0.2,260.2,5.3,4.7,3.8,5.3,0.9,27.8,2.8,6.7
21-01-2011,26.6,32.7,21.7,79.4,95.3,51.2,96.9,28.8,17.4,0.7,339.8,8.0,5.8,5.6,4.2,0.5,63.7,0.3,11.7
22-01-2011,26.4,34.4,21.1,82.8,99.5,49.6,97.1,23.3,13.6,,,6.7,5.1,6.7,9.2,0.8,102.4,22.9,7.5
23-01-2011,26.0,32.0,21.1,79.3,97.0,51.2,97.3,27.9,16.2,0.4,304.8,6.7,5.7,6.7,4.6,0.9,99.2,0.8,11.0
24-01-2011,30.1,34.2,25.2,67.7,89.6,49.4,97.1,18.3,12.6,,,5.9,4.2,5.9,5.2,0.5,70.1,0.0,3.7
25-01-2011,28.2,33.5,22.2,69.7,93.8,46.5,97.1,25.7,15.0,0.6,284.1,8.4,5.4,5.7,6.6,0.6,72.1,0.0,9.3
26-01-2011,28.2,34.4,21.7,71.3,95.6,43.9,97.2,28.5,18.9,,,5.7,6.0,5.7,8.3,0.6,104.2,0.0,11.5
27-01-2011,28.2,33.5,22.2,69.7,93.8,46.5,97.1,25.7,15.0,0.6,284.1,8.4,5.4,5.7,6.6,0.6,72.1,0.0,9.3
28-01-2011,26.6,33.4,21.8,74.3,95.9,48.0,97.1,29.2,15.9,0.3,315.9,8.4,6.1,5.7,5.8,0.8,172.3,0.0,12.0
29-01-2011,26.7,32.4,21.6,73.3,93.4,43.0,97.1,31.3,17.1,0.2,335.2,9.6,6.5,6.3,4.9,1.2,260.5,0.0,13.5
30-01-2011,28.0,33.7,21.8,68.1,94.3,44.0,97.4,31.1,17.1,0.4,338.5,8.7,6.4,5.8,3.9,0.7,73.3,0.0,13.4
31-01-2011,31.1,36.1,23.8,59.9,89.3,41.0,97.2,27.0,18.4,,,7.2,6.3,7.2,6.6,1.2,30.4,0.3,10.3
01-02-2011,26.5,32.1,20.7,75.4,97.4,52.3,97.3,24.6,14.0,0.2,412.9,12.7,5.4,9.0,6.2,1.4,5.3,15.5,9.0
02-02-2011,25.2,32.0,20.8,82.1,97.5,51.8,97.2,25.5,14.3,0.1,281.9,5.9,5.2,5.9,6.4,0.6,316.6,0.5,9.4
03-02-2011,26.8,31.8,21.2,75.9,97.6,51.9,97.2,22.8,13.5,0.5,361.5,9.6,5.0,6.8,7.8,1.1,10.2,16.5,7.2
04-02-2011,25.1,31.0,21.2,81.6,96.9,52.9,97.1,20.6,11.1,-0.3,228.5,5.1,4.6,5.1,9.6,1.3,39.4,3.6,5.5
05-02-2011,26.7,32.0,21.9,75.7,94.3,50.2,97.0,24.9,14.5,0.3,281.1,6.3,5.3,6.3,3.8,0.9,62.6,0.0,8.9
06-02-2011,25.9,32.7,21.8,79.0,94.4,48.0,97.0,27.8,16.0,0.2,305.4,5.2,5.7,3.3,9.1,0.7,238.7,6.1,11.1
07-02-2011,26.0,32.1,21.9,77.5,93.1,50.3,97.3,27.1,15.6,0.3,299.1,6.7,5.7,6.7,6.1,1.1,25.0,0.3,10.5
08-02-2011,26.3,31.8,21.8,78.2,95.0,51.8,97.3,28.3,15.9,0.4,313.6,5.1,5.7,3.9,4.5,0.8,29.5,0.0,11.5
09-02-2011,25.3,29.9,22.5,82.5,94.7,62.6,97.1,19.6,10.3,-0.2,217.9,5.7,4.2,4.4,5.0,0.9,264.3,0.0,4.8
10-02-2011,25.3,31.2,22.2,81.5,95.3,50.0,97.0,18.9,10.1,-0.1,208.1,4.3,4.1,4.3,5.5,0.6,155.3,1.3,4.2
11-02-2011,26.5,31.9,21.6,75.0,93.0,51.5,97.2,25.0,13.7,0.2,280.1,5.8,5.1,4.5,5.5,0.5,69.1,0.3,9.0
12-02-2011,26.6,33.2,22.8,77.0,92.8,48.6,97.2,24.7,12.8,0.3,273.3,7.5,5.2,5.8,4.6,0.5,272.0,0.5,8.7
13-02-2011,25.7,32.9,22.1,81.7,93.8,50.1,97.2,20.4,11.0,0.0,227.3,5.9,4.7,4.0,5.9,1.1,86.9,2.8,5.4
14-02-2011,25.8,31.6,22.1,78.8,94.1,49.6,97.2,24.9,14.8,0.4,280.6,7.7,5.3,5.2,5.3,1.1,37.2,0.3,8.8
15-02-2011,24.9,30.5,21.7,86.4,98.3,58.0,97.1,24.8,14.2,-0.2,276.9,4.5,5.1,3.1,6.1,1.0,27.0,41.7,8.7
16-02-2011,25.4,30.3,22.1,84.1,97.2,62.0,97.2,19.2,9.4,-0.1,212.7,5.1,4.1,4.0,6.3,0.8,87.1,5.3,5.0
17-02-2011,27.0,31.7,22.9,75.1,93.1,50.6,97.2,27.3,16.8,0.5,309.8,7.4,6.0,4.3,7.1,1.7,59.2,0.0,10.8
18-02-2011,25.7,32.7,21.6,79.6,95.8,45.8,97.2,25.1,13.8,0.1,279.7,7.2,5.6,4.7,7.0,1.5,80.7,2.3,9.2
19-02-2011,23.6,27.5,20.3,85.8,98.3,62.5,97.3,27.4,17.8,-1.2,136.6,3.7,5.1,2.9,5.0,0.6,69.7,41.4,11.4
20-02-2011,26.8,33.2,21.0,73.9,96.2,40.5,97.2,27.4,15.6,0.5,303.3,6.9,5.5,5.3,4.3,0.6,115.6,0.0,10.8
21-02-2011,27.9,34.9,21.6,68.8,95.2,36.6,97.3,29.0,16.8,0.8,323.5,7.4,5.9,5.6,3.8,0.5,68.4,0.0,11.9
22-02-2011,28.0,33.7,22.6,68.3,87.3,44.2,97.2,29.5,17.7,0.8,333.3,7.7,6.1,5.8,4.2,0.8,26.5,0.0,12.3
23-02-2011,26.4,33.4,22.9,77.5,96.3,47.9,97.0,24.3,13.2,0.2,271.0,6.2,5.2,4.8,7.6,0.7,243.4,10.4,8.5
24-02-2011,26.6,32.3,22.6,80.2,96.5,52.0,97.0,25.7,16.9,0.4,290.2,6.5,5.3,5.0,4.6,0.8,50.1,1.3,9.6
25-02-2011,26.6,31.7,23.1,81.6,97.1,57.0,0.0,21.6,16.9,0.0,240.2,5.8,5.6,4.4,4.5,0.8,197.5,0.0,6.6
26-02-2011,25.9,32.6,22.6,84.9,97.8,53.0,0.0,23.5,16.9,0.0,265.0,5.9,6.0,4.7,7.9,0.5,88.8,21.1,8.0
27-02-2011,25.3,28.7,22.5,86.7,97.6,70.3,0.0,12.6,16.9,-0.5,144.3,3.7,3.5,2.9,3.6,0.6,75.1,14.7,0.2
28-02-2011,25.1,30.4,21.5,85.1,98.2,61.6,0.0,18.4,16.9,-0.3,209.7,5.0,4.9,3.8,5.8,1.7,90.1,37.6,4.3
01-03-2011,24.1,29.7,20.6,86.0,98.4,62.3,96.9,18.5,10.4,-0.7,211.9,4.1,4.1,2.7,6.4,2.0,94.3,49.0,6.3
02-03-2011,22.9,25.9,21.4,93.0,98.3,80.6,96.9,10.0,16.9,-0.9,115.8,3.1,2.3,2.4,5.0,1.8,80.0,21.6,0.2
03-03-2011,23.2,26.8,21.6,91.9,97.1,75.6,97.0,9.1,1.6,-0.7,105.1,3.4,2.3,2.6,7.1,1.9,88.2,12.5,0.0
04-03-2011,22.8,28.1,21.7,97.1,99.7,75.6,96.8,7.8,2.6,-0.7,100.0,2.6,2.1,2.0,5.5,1.4,93.8,26.4,0.0
05-03-2011,23.4,29.0,20.4,93.1,100.0,71.6,96.8,8.1,1.4,-0.2,184.5,4.1,2.1,2.3,5.4,0.8,145.3,31.2,0.0
06-03-2011,22.7,27.7,21.0,96.7,100.0,75.6,97.0,8.3,0.6,-0.6,104.1,1.6,2.0,2.1,5.3,1.0,83.5,15.5,0.0
07-03-2011,23.5,27.9,22.0,95.7,100.0,79.6,97.0,9.8,2.9,-0.2,121.4,2.5,2.3,2.0,5.1,1.2,57.2,23.1,0.1
08-03-2011,23.7,29.7,21.9,95.2,100.0,70.0,97.1,15.0,8.0,0.0,184.6,3.6,3.3,2.8,8.7,1.4,56.7,19.1,3.7
09-03-2011,25.5,31.2,22.4,88.5,100.0,61.4,97.0,17.9,10.9,0.6,224.4,5.1,3.9,4.0,4.9,0.8,59.2,0.8,5.8
10-03-2011,25.1,31.6,22.4,88.4,99.7,62.1,97.0,19.4,13.9,0.5,249.5,5.4,4.3,4.2,8.4,1.3,56.9,1.5,6.9
11-03-2011,25.6,31.1,22.6,89.0,100.0,66.0,97.4,16.3,10.3,0.3,207.4,4.9,3.6,3.8,5.0,1.0,62.0,0.0,4.7
12-03-2011,26.0,31.8,21.7,86.3,100.0,56.2,97.2,20.1,12.9,0.3,262.9,5.8,4.3,4.5,5.2,1.0,227.6,1.8,7.3
13-03-2011,25.4,32.4,21.5,86.6,100.0,57.5,96.8,21.5,14.9,0.3,286.2,5.9,4.6,4.6,5.1,1.1,127.0,0.0,8.3
14-03-2011,28.3,32.5,24.0,69.5,87.5,52.6,96.7,11.6,9.0,0.1,290.2,5.0,3.4,3.7,4.4,1.3,222.4,0.0,1.4
15-03-2011,25.9,30.5,23.1,82.8,94.3,63.8,97.1,12.9,7.9,-0.2,169.5,2.7,3.1,2.9,4.8,0.9,146.4,0.0,2.3
16-03-2011,25.6,29.9,21.8,81.7,93.0,62.8,97.3,16.7,10.0,0.1,284.8,4.9,3.8,3.7,5.8,1.4,82.4,0.0,3.7
17-03-2011,25.8,33.1,20.9,84.4,100.0,59.0,97.2,18.5,11.9,-0.1,235.8,5.5,4.1,4.2,6.4,1.1,29.3,54.1,6.1
18-03-2011,26.0,32.9,22.0,87.7,100.0,58.1,97.2,17.3,10.5,-0.1,231.2,5.0,3.7,4.0,4.4,0.5,62.7,1.5,5.3
19-03-2011,26.1,30.9,23.3,84.4,100.0,60.1,97.1,15.1,9.0,0.1,197.1,4.9,3.6,3.7,8.7,1.4,117.3,4.8,3.8
20-03-2011,23.0,25.8,20.8,81.3,95.2,65.8,97.3,7.2,2.7,-1.1,92.8,4.0,2.4,2.9,7.4,2.6,110.7,1.3,0.0
21-03-2011,23.9,28.4,20.8,83.0,97.9,67.0,97.1,14.7,9.3,-0.6,186.9,4.7,3.5,3.3,9.0,3.2,105.7,0.3,3.4
22-03-2011,23.8,27.2,21.5,88.5,98.1,76.9,97.2,9.4,4.2,-0.6,119.7,2.8,2.4,2.1,6.6,2.6,71.6,1.5,0.0
23-03-2011,23.4,26.5,21.3,92.9,99.3,79.3,97.4,9.0,1.6,-0.4,113.6,1.1,2.2,0.8,6.7,2.1,56.6,8.6,0.0
24-03-2011,24.6,29.5,22.1,87.7,98.3,67.7,97.5,18.4,11.8,0.3,232.4,3.8,3.9,3.5,5.6,1.7,45.3,0.3,6.0
25-03-2011,26.6,31.9,21.8,80.7,99.4,56.2,97.3,21.4,13.9,0.5,274.6,5.7,4.4,5.0,3.9,0.9,43.6,0.0,8.0
26-03-2011,27.9,34.3,22.2,77.9,99.8,50.3,97.2,22.3,14.7,0.5,283.3,6.3,4.6,4.3,3.6,0.5,8.0,0.0,8.6
27-03-2011,27.2,34.2,22.5,82.8,99.1,52.8,97.2,19.0,11.9,0.4,240.6,5.0,4.0,3.8,3.4,0.4,262.0,0.0,6.4
28-03-2011,26.5,33.5,21.7,84.7,99.2,56.8,97.4,14.3,8.1,0.2,183.7,3.3,3.2,2.6,4.5,0.6,184.7,2.3,3.2
29-03-2011,25.8,32.0,21.0,83.1,98.3,60.2,97.4,19.2,12.2,0.1,260.4,5.0,4.1,3.8,9.0,1.2,70.5,3.6,6.5
30-03-2011,26.9,34.5,23.2,80.9,97.7,50.7,97.4,22.4,14.6,0.4,272.8,6.2,4.7,4.8,3.1,0.6,234.9,0.0,8.6
31-03-2011,26.7,33.2,22.4,76.9,92.5,45.9,97.2,23.8,,,273.4,6.7,5.0,5.1,4.7,0.9,116.3,3.3,9.5
01-04-2011,26.3,33.3,23.1,85.5,99.3,56.5,97.2,16.7,,,393.1,4.1,3.7,3.2,3.3,0.7,129.1,2.0,6.7
02-04-2011,23.5,26.4,20.2,92.9,100.0,77.7,97.2,4.1,0.1,-0.3,99.5,1.5,1.3,1.2,7.9,0.9,190.1,63.0,0.0
03-04-2011,23.1,25.8,21.5,93.2,99.8,88.1,97.1,7.8,2.6,-0.1,182.0,2.2,1.7,1.8,4.7,0.9,45.7,12.7,0.0
04-04-2011,25.3,28.4,22.2,87.8,99.3,69.9,97.0,14.5,,0.1,370.7,2.7,3.0,2.1,4.0,0.7,65.3,0.3,5.0
05-04-2011,24.8,28.5,21.6,89.5,100.0,69.1,97.2,14.7,7.1,0.0,348.8,3.8,3.0,3.0,4.3,1.0,214.4,4.3,5.1
06-04-2011,25.0,31.4,19.3,68.7,96.3,34.4,97.4,21.9,11.9,0.0,496.6,5.3,4.3,4.0,3.2,0.7,221.4,0.0,10.5
07-04-2011,28.3,32.0,23.9,58.4,74.4,43.6,97.4,16.5,10.6,0.2,681.2,4.9,4.1,3.5,5.2,1.3,88.4,0.0,6.5
08-04-2011,25.3,32.4,18.5,68.0,93.6,42.1,97.5,18.7,9.9,0.0,435.2,5.4,4.1,4.0,4.8,1.0,123.9,0.0,8.1
09-04-2011,24.1,30.8,18.1,72.5,98.8,39.1,97.5,21.3,12.0,0.0,495.8,5.5,4.0,4.1,3.8,0.6,229.1,0.0,10.1
10-04-2011,24.8,31.4,17.8,68.4,94.2,42.2,97.4,20.3,11.8,0.0,480.8,5.1,3.9,3.8,3.4,0.7,85.0,0.0,9.3
11-04-2011,25.7,33.4,19.7,72.7,90.4,42.6,97.3,20.8,12.7,0.0,494.2,5.1,4.4,3.8,6.9,1.0,43.5,0.0,9.6
12-04-2011,22.8,31.2,19.6,87.9,100.0,60.0,97.2,10.4,5.6,-0.1,258.7,2.9,2.7,2.2,6.9,1.2,74.4,74.2,1.8
13-04-2011,24.2,30.3,20.3,85.7,100.0,66.2,97.4,18.1,11.5,0.0,447.5,4.5,3.8,3.4,7.0,2.0,81.0,0.0,7.6
14-04-2011,26.9,33.5,21.2,74.7,95.1,50.6,97.4,20.7,12.8,0.1,496.5,4.6,4.4,3.5,4.6,1.1,74.9,0.0,9.5
15-04-2011,27.8,33.0,23.2,72.8,90.3,52.5,97.4,17.8,10.4,0.1,428.4,4.9,3.9,3.7,4.3,1.0,84.4,0.0,7.3
16-04-2011,27.2,32.7,23.2,69.7,92.0,40.7,97.4,18.8,10.9,0.0,443.6,5.3,4.2,3.9,3.9,1.1,76.4,0.0,8.1
17-04-2011,26.6,32.3,20.7,70.9,92.1,48.7,97.4,20.7,12.1,0.0,489.2,5.3,4.3,4.0,4.3,1.2,76.0,0.0,9.4
18-04-2011,26.6,32.5,20.9,69.3,99.5,41.3,97.6,20.5,12.2,0.0,484.6,5.6,4.3,4.2,4.6,1.0,71.5,0.0,9.3
19-04-2011,27.1,33.0,20.5,66.2,92.7,38.9,97.6,20.6,11.8,0.0,487.9,5.4,4.4,4.0,3.8,1.1,92.4,0.0,9.3
20-04-2011,26.6,32.2,21.6,70.3,91.4,46.8,97.4,20.1,11.3,0.0,478.8,5.4,4.6,3.9,5.4,1.9,79.4,0.0,9.0
21-04-2011,27.1,33.2,21.5,67.5,93.5,44.0,97.3,20.4,11.7,0.0,484.5,5.5,4.3,4.1,4.9,1.1,51.2,0.0,9.2
22-04-2011,26.7,32.8,20.6,66.4,92.8,41.7,97.3,20.2,11.7,0.0,478.4,5.2,4.0,3.9,3.9,0.8,43.7,0.0,9.0
23-04-2011,26.4,33.8,20.2,72.3,99.5,38.8,97.4,20.2,11.6,0.0,476.3,5.1,3.9,3.9,4.6,0.6,53.1,0.0,9.0
24-04-2011,26.0,33.4,19.9,72.0,98.9,39.3,97.3,18.7,10.7,0.0,446.2,4.9,3.7,3.7,3.7,0.6,73.6,0.0,7.9
25-04-2011,24.5,33.5,18.5,76.8,97.7,41.8,97.5,18.1,10.4,0.0,434.4,5.3,4.4,3.9,8.5,1.7,118.8,4.1,7.5
26-04-2011,22.7,28.8,17.4,81.6,98.1,57.1,97.7,17.7,9.5,-0.1,422.4,4.2,3.5,3.2,5.5,1.6,121.7,0.0,7.1
27-04-2011,22.5,28.7,18.6,77.3,89.3,58.9,97.7,14.6,7.5,-0.1,356.3,4.4,3.6,3.1,7.8,2.7,108.4,0.0,4.9
28-04-2011,22.4,28.9,17.7,77.3,95.0,53.0,97.6,18.9,11.0,-0.1,446.2,2.6,3.8,2.0,5.5,1.6,87.6,0.0,8.0
29-04-2011,24.2,30.6,18.6,70.3,95.5,47.9,97.4,18.9,9.8,0.0,451.5,5.7,4.1,4.1,5.8,1.9,57.9,0.0,8.0
30-04-2011,24.3,30.8,19.8,73.6,92.2,51.6,97.3,15.9,8.4,0.0,381.4,4.6,3.4,3.4,7.1,1.2,0.8,0.0,8.2
01-05-2011,22.9,28.3,20.0,85.7,99.6,60.4,97.4,10.6,5.2,-0.1,256.4,3.4,2.4,2.6,4.3,0.9,173.6,7.4,3.6
02-05-2011,18.3,21.9,13.7,83.0,99.8,61.1,97.8,11.4,4.7,-0.2,273.1,3.8,2.4,2.8,6.4,2.1,208.2,2.0,4.2
03-05-2011,17.8,24.7,11.5,73.0,96.9,45.1,97.9,18.9,9.4,-0.1,447.8,3.8,3.0,2.8,4.1,0.9,191.9,0.0,10.8
04-05-2011,22.8,27.6,18.5,71.4,84.4,56.5,97.6,18.0,0.1,0.0,144.4,3.6,3.2,2.7,3.7,0.8,203.3,0.0,7.9
05-05-2011,23.0,30.7,15.9,70.7,96.1,43.2,97.6,17.9,9.7,0.0,428.2,4.1,3.2,3.1,3.4,0.6,46.0,0.0,9.9
06-05-2011,24.4,31.8,18.5,73.6,100.0,44.8,97.7,17.3,9.2,0.0,408.4,4.4,3.1,3.4,3.4,0.5,242.1,0.0,9.3
07-05-2011,24.8,31.8,17.9,66.7,93.4,43.4,97.6,18.0,9.4,0.0,418.4,5.6,3.4,4.2,4.4,0.8,75.0,0.0,9.9
08-05-2011,24.7,32.1,18.6,59.8,85.6,33.0,97.6,17.9,9.1,0.0,412.1,5.8,3.4,4.2,4.1,0.7,47.2,0.0,9.8
09-05-2011,23.9,31.1,17.0,68.0,98.5,43.1,97.4,17.6,8.8,0.0,408.2,5.2,3.3,4.0,4.0,0.8,95.4,0.0,9.5
10-05-2011,24.5,31.1,18.3,68.6,96.2,43.4,97.4,17.4,8.7,0.0,410.3,4.9,3.8,3.6,5.6,1.5,88.1,0.0,9.4
11-05-2011,25.0,30.6,19.1,68.4,93.7,46.4,97.5,14.2,6.7,0.0,335.2,5.1,3.2,3.8,5.3,1.3,62.0,0.0,6.6
12-05-2011,25.2,31.0,19.2,65.5,92.8,41.9,97.5,15.5,7.4,0.0,360.0,5.1,3.5,3.7,4.8,1.4,106.6,0.0,7.7
13-05-2011,24.0,30.7,18.1,72.6,99.2,42.5,97.4,16.8,8.2,0.0,385.9,4.8,3.6,3.5,6.8,1.5,108.3,0.0,8.8
14-05-2011,23.4,29.9,17.6,74.0,94.2,49.0,97.5,17.1,8.3,0.0,399.0,4.6,3.5,3.4,6.9,1.4,119.4,0.0,9.1
15-05-2011,22.7,30.0,17.7,78.1,96.5,49.3,97.3,15.6,7.5,0.0,364.9,5.3,3.3,4.0,5.5,1.4,213.6,0.0,7.8
16-05-2011,18.5,24.6,14.2,83.9,95.6,62.2,97.5,12.9,5.4,-0.1,297.3,2.9,2.3,2.2,4.7,1.1,220.3,0.0,5.4
17-05-2011,19.5,26.5,14.3,72.0,99.2,43.4,97.6,17.2,7.5,-0.1,396.7,4.8,3.4,3.5,7.3,1.7,110.3,0.0,9.2
18-05-2011,19.6,26.2,13.9,69.2,88.2,44.4,97.6,17.1,7.6,-0.1,395.1,4.9,3.3,3.6,6.7,1.7,115.4,0.0,9.1
19-05-2011,20.8,27.2,13.9,63.0,90.5,41.4,97.6,17.0,7.9,-0.1,392.5,5.2,3.1,3.9,4.5,1.1,136.2,0.0,9.0
20-05-2011,22.1,29.7,15.2,61.4,85.6,33.2,97.7,16.8,7.6,0.0,384.3,5.6,3.5,4.0,5.2,1.3,102.8,0.0,8.7
21-05-2011,22.5,29.2,17.0,60.3,72.7,37.3,97.8,16.8,7.4,0.0,389.3,5.8,4.1,4.0,5.3,2.0,93.8,0.0,8.8
22-05-2011,22.8,29.0,16.2,63.5,88.3,38.7,97.8,16.9,7.6,0.0,392.2,6.1,3.8,4.3,5.8,1.8,69.8,0.0,8.8
23-05-2011,22.1,28.7,15.3,58.8,85.7,35.1,97.8,17.2,7.7,-0.1,396.4,5.5,3.4,4.0,5.9,1.3,55.7,0.0,9.1
24-05-2011,22.1,29.2,14.8,60.8,97.4,35.2,97.7,17.1,7.7,-0.1,394.6,6.5,3.5,4.7,6.3,1.5,57.6,0.0,9.0
25-05-2011,23.0,30.5,16.0,64.9,93.8,39.5,97.7,14.6,6.5,0.0,337.1,4.8,3.1,3.5,5.0,1.1,77.1,0.0,6.8
26-05-2011,22.6,30.1,16.0,69.0,100.0,34.0,97.8,16.4,7.3,-0.1,374.8,4.8,3.0,3.6,4.5,0.8,212.5,0.0,8.4
27-05-2011,22.3,27.8,18.0,69.4,80.6,50.2,97.7,13.2,6.3,0.0,305.4,4.4,2.8,3.3,4.8,1.1,207.0,0.0,5.7
28-05-2011,21.8,28.2,17.3,71.9,89.3,48.6,97.7,15.3,7.1,0.0,351.5,4.4,3.1,3.2,6.1,1.4,118.0,0.0,7.4
29-05-2011,19.2,25.1,14.4,66.1,90.5,45.8,97.8,16.9,6.3,-0.1,381.6,5.4,3.2,3.9,6.1,1.9,113.1,0.0,8.8
30-05-2011,17.7,25.0,12.2,63.6,89.5,35.9,97.8,17.0,5.9,-0.1,373.5,4.5,3.3,3.2,6.6,1.8,110.6,0.0,8.9
31-05-2011,19.4,28.8,12.7,66.1,94.8,35.0,97.7,16.5,6.8,-0.1,370.9,4.2,2.8,3.1,3.6,0.7,195.9,0.0,10.7
01-06-2011,17.6,25.5,11.4,70.5,100.0,38.1,97.6,16.6,6.3,-0.1,366.5,4.4,2.6,3.3,4.5,0.8,233.7,0.0,10.8
02-06-2011,19.7,28.7,11.6,68.2,100.0,33.2,97.5,15.1,6.5,-0.1,339.5,3.9,2.4,2.9,3.7,0.5,90.7,0.0,9.4
03-06-2011,21.6,29.4,15.9,63.5,94.2,38.8,97.6,14.4,6.5,0.0,324.5,4.8,2.6,3.6,3.5,0.7,212.3,0.0,8.7
04-06-2011,20.6,28.1,13.4,64.3,96.0,38.6,97.8,16.1,6.3,-0.1,360.4,5.5,2.9,4.1,5.4,1.1,215.6,0.0,10.3
05-06-2011,19.2,26.3,13.5,64.5,89.7,36.9,97.8,16.2,6.1,-0.1,360.8,5.5,3.3,3.9,6.2,1.7,108.1,0.0,10.5
06-06-2011,21.0,30.2,12.3,57.9,76.3,36.7,97.5,16.0,6.5,0.0,358.2,5.3,3.7,3.7,6.0,1.7,62.1,0.0,10.2
07-06-2011,23.4,31.5,17.5,68.7,88.8,40.7,97.3,12.6,5.4,0.0,289.9,7.0,4.2,4.8,12.7,2.9,291.9,0.0,6.9
08-06-2011,18.4,24.5,12.0,71.5,89.0,51.1,97.5,15.0,6.7,0.0,342.5,4.5,2.6,3.3,4.7,1.2,89.3,0.0,9.3
09-06-2011,19.3,29.5,15.4,89.1,100.0,50.7,97.4,3.2,0.2,-0.2,78.8,1.2,2.3,0.9,11.1,2.2,44.7,50.3,0.0
